"COURT_ROOM_ID","COURT_ROOM_NAME","DESCRIPTION","CREST_COURT_ROOM_NO","COURT_SITE_ID","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","OBS_IND","DISPLAY_NAME","SECURITY_IND","VIDEO_IND"
1772,"Court 8","Court Room 8",8,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1773,"Court 9","Court Room 9",9,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1774,"Court 10","Court Room 10",10,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1489,"Court 1","Court 1",1,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1490,"Court 2","Court 2",2,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1207,"Court 1","Court 1",1,584,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1208,"Court 2","Court 2",2,584,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1209,"Court 3","Court 3",3,584,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
448,"Court 1","Court 1",1,218,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
449,"Court 2","Court 2",2,218,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
450,"Court 3","Court 3",3,218,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
1608,"Court 8","Court Room 8",8,11,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1609,"Court 9","Court Room 9",9,11,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1610,"Court 10","Court Room 10",10,11,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1648,"Court 9","Court Room 9",9,428,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1649,"Court 10","Court Room 10",10,428,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
411,"Court 1","Court 1",1,197,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
412,"Court 2","Court 2",2,197,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
451,"Court 1","Court 1",1,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
413,"Court 3","Court 3",3,197,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
414,"Court 4","Court 4",4,197,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
415,"Court 5","Court 5",5,197,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
416,"Court 1","Court 1",1,198,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
452,"Court 2","Court 2",2,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
453,"Court 3","Court 3",3,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
454,"Court 4","Court 4",4,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
455,"Court 5","Court 5",5,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
456,"Court 6","Court 6",6,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
457,"Court 7","Court 7",7,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
458,"Court 8","Court 8",8,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
459,"Court 9","Court 9",9,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
460,"Court 10","Court 10",10,219,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1284,"Court 7","Court Room 7",7,594,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
1734,"Court 5","Court Room 5",5,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
1735,"Court 6","Court Room 6",6,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
1739,"Court 7","Court Room 7",7,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
1743,"Court 8","Court Room 8",8,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1746,"Court 9","Court Room 9",9,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1748,"Court 10","Court Room 10",10,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
2758,"Court 4","Court Room 4",4,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
2759,"Court 5","Court Room 5",5,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
2760,"Court 6","Court Room 6",6,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
2761,"Court 7","Court Room 7",7,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
2762,"Court 9","Court Room 9",9,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
2763,"Court 10","Court Room 10",10,595,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1174,"Court 1","Court 1",1,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1175,"Court 2","Court 2",2,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1176,"Court 3","Court 3",3,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1177,"Court 4","Court 4",4,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
1178,"Court 5","Court 5",5,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5","",""
1179,"Court 6","Court 6",6,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 6","",""
1180,"Court 7","Court 7",7,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 7","",""
1181,"Court 1","Court 1",1,572,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1182,"Court 2","Court 2",2,572,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1183,"Court 3","Court 3",3,572,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1184,"Court 4","Court 4",4,572,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
1185,"Court 5","Court 5",5,572,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5","",""
1186,"Court 1","Court 1",1,573,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1187,"Court 2","Court 2",2,573,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1188,"Court 3","Court 3",3,573,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1189,"Court 4","Court 4",4,573,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
1464,"Court 20","Court Room 20",20,686,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 20","",""
1626,"Court 8","Court Room 8",8,420,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1627,"Court 9","Court Room 9",9,420,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1628,"Court 10","Court Room 10",10,420,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1749,"Court 5","Court Room 5",5,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
1750,"Court 6","Court Room 6",6,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
1751,"Court 7","Court Room 7",7,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
1752,"Court 8","Court Room 8",8,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1753,"Court 9","Court Room 9",9,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1754,"Court 10","Court Room 10",10,461,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
7130,"Court 11","Court Room 11",11,319,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
7129,"Court 11","Court Room 11",11,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
562,"Court 2-5","Court 2-5",25,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2-5","",""
563,"Court 2-2","Court 2-2",22,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2-2","",""
564,"Court 3-1","Court 3-1",31,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-1","",""
565,"Court 3-2","Court 3-2",32,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-2","",""
566,"Court 3-3","Court 3-3",33,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-3","",""
567,"Court 3-4","Court 3-4",34,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-4","",""
568,"Court 3-5","Court 3-5",35,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-5","",""
569,"Court 3-6","Court 3-6",36,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3-6","",""
570,"Court 4-1","Court 4-1",41,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-1","",""
571,"Court 4-2","Court 4-2",42,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-2","",""
572,"Court 4-3","Court 4-3",43,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-3","",""
573,"Court 4-4","Court 4-4",44,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-4","",""
574,"Court 4-5","Court 4-5",45,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-5","",""
575,"Court 4-6","Court 4-6",46,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4-6","",""
576,"Court 5-1","Court 5-1",51,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-1","",""
577,"Court 5-2","Court 5-2",52,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-2","",""
578,"Court 5-3","Court 5-3",53,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-3","",""
579,"Court 5-4","Court 5-4",54,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-4","",""
580,"Court 5-5","Court 5-5",55,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-5","",""
581,"Court 5-6","Court 5-6",56,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5-6","",""
582,"Court 6-1","Court 6-1",61,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 6-1","",""
583,"Court 6-2","Court 6-2",62,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 6-2","",""
584,"Court 2-3","Court 2-3",23,275,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2-3","",""
1491,"Court 3","Court 3",3,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1492,"Court 4","Court 4",4,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
1493,"Court 5","Court 5",5,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5","",""
1494,"Court 6","Court 6",6,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 6","",""
1495,"Court 7","Court 7",7,781,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 7","",""
7112,"Court 11","Court Room 11",11,318,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
2591,"Court 6","Court Room 6",6,151,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
2592,"Court 7","Court Room 7",7,151,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
2593,"Court 8","Court Room 8",8,151,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
2594,"Court 9","Court Room 9",9,151,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
2595,"Court 10","Court Room 10",10,151,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
2630,"Court 5","Court Room 5",5,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
2631,"Court 6","Court Room 6",6,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
2632,"Court 7","Court Room 7",7,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
2633,"Court 8","Court Room 8",8,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
2634,"Court 9","Court Room 9",9,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
2635,"Court 10","Court Room 10",10,96,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
2636,"Court 3","Court Room 3",3,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
2637,"Court 4","Court Room 4",4,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
2638,"Court 5","Court Room 5",5,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
2639,"Court 6","Court Room 6",6,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
2640,"Court 7","Court Room 7",7,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
2641,"Court 8","Court Room 8",8,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
2642,"Court 9","Court Room 9",9,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
2643,"Court 10","Court Room 10",10,150,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
1265,"Court 8","Court Room 8",8,571,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1098,"Court 1","Court 1",1,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1099,"Court 2","Court 2",2,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1100,"Court 3","Court 3",3,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1101,"Court 4","Court 4",4,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
1102,"Court 5","Court 5",5,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 5","",""
1103,"Court 6","Court 6",6,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 6","",""
1104,"Court 7","Court 7",7,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 7","",""
1105,"Court 11","Court 11",11,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 11","",""
1106,"Court 13","Court 13",13,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 13","",""
1107,"Court 12","Court 12",12,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 12","",""
1108,"Court 8","Court 8",8,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 8","",""
1109,"Court 9","Court 9",9,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 9","",""
1110,"Court 10","Court 10",10,517,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 10","",""
1111,"Court 1","Court 1",1,518,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1112,"Court 2","Court 2",2,518,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1621,"Court 6","Court Room 6",6,41,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 6","",""
1622,"Court 7","Court Room 7",7,41,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
1623,"Court 8","Court Room 8",8,41,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1624,"Court 9","Court Room 9",9,41,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1625,"Court 10","Court Room 10",10,41,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
2617,"Court 7","Court Room 7",7,132,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 7","",""
2618,"Court 8","Court Room 8",8,132,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
2619,"Court 9","Court Room 9",9,132,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
7630,"Court 5","Court Room 5",5,260,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
225,"Court 1","Court 1",1,103,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
226,"Court 2","Court 2",2,103,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
227,"Court 3","Court 3",3,103,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
519,"Court 1","Court 1",1,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
520,"Court 2","Court 2",2,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
521,"Court 4","Court 4",4,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
522,"Court 5","Court 5",5,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
523,"Court 3","Court 3",3,249,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
524,"Court 1","Court 1",1,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
525,"Court 2","Court 2",2,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
526,"Court 3","Court 3",3,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
527,"Court 4","Court 4",4,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
528,"Court 5","Court 5",5,250,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
7156,"Court 11","Court Room 11",11,428,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
657,"Court 1","Court 1",1,319,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
658,"Court 2","Court 2",2,319,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
659,"Court 3","Court 3",3,319,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
660,"Court 4","Court 4",4,319,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 4","",""
7065,"Court 11","Court Room 11",11,782,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
7116,"Court 11","Court Room 11",11,420,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 11","",""
228,"Court 1","Court 1",1,104,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
229,"Court 2","Court 2",2,104,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
230,"Court 3","Court 3",3,104,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
1359,"Court 1","Court 1",1,686,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
1360,"Court 2","Court 2",2,686,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 2","",""
1361,"Court 3","Court 3",3,686,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 3","",""
1638,"Court 8","Court Room 8",8,380,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 8","",""
1639,"Court 9","Court Room 9",9,380,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 9","",""
1640,"Court 10","Court Room 10",10,380,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 10","",""
543,"Court 3","Court 3",3,261,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 3","",""
544,"Court 1","Court 1",1,261,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
545,"Court 2","Court 2",2,261,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
546,"Court 4","Court 4",4,261,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 4","",""
547,"Court 5","Court 5",5,261,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 5","",""
548,"Court 1","Court 1",1,262,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 1","",""
549,"Court 2","Court 2",2,262,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court Room 2","",""
1222,"Court 1","Court 1",1,594,01-APR-09 15:25:51,01-APR-09 15:25:51,"XHIBIT","XHIBIT",1,"N","Court 1","",""
