"REF_HEARING_TYPE_ID","HEARING_TYPE_CODE","HEARING_TYPE_DESC","CATEGORY","SEQ_NO","LIST_SEQUENCE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID","OBS_IND"
18599,"TBK","For Trial (Backer)","T",200,80,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18600,"DTS","For Application under Drug Trafficking Offences Act 1986, and Sentence","U",90,1380,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18601,"RPA","For Application to Revoke Probation Order","T",460,1450,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18602,"RPA","For Application to Revoke Probation Order","S",310,1450,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18603,"RCF","For Application to Revoke Curfew Order","T",450,1430,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18604,"RCF","For Application to Revoke Curfew Order","S",300,1430,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18605,"RBA","For Application to Revoke Community Service Order and Probation Order","T",470,1480,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18606,"RBA","For Application to Revoke Community Service Order and Probation Order","S",320,1480,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18607,"BCF","Breach of Requirements of Curfew Order","S",45,1650,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18608,"BCP","Breach of Requirements of Community Service Order and Probation Order","S",80,1690,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18609,"BLA","For Application for Bail","T",310,1210,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18610,"PLE","For Plea","T",10,200,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18611,"PPH","Plea (Part Heard)","T",20,210,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18612,"PAD","For Plea and Directions","T",30,220,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18613,"PTN","For Plea to be Taken","T",50,240,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18614,"PPT","For Plea/Pre-Trial Review","T",70,260,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18615,"TRL","For Trial","T",100,40,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18616,"TPH","Trial (Part Heard)","T",110,110,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18617,"TNW","For Trial (No Witnesses)","T",120,90,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18618,"TIS","For Trial of Issue","T",130,100,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18619,"APN","For Application","T",300,1300,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18620,"XPA","For Application (Ex Parte)","C",110,1310,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18621,"PLY","For Preliminary Hearing","T",810,800,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18622,"CBR","Committal for Breaches","S",175,430,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18623,"AEH","Admissibility of Evidence - Half day","C",670,1050,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18624,"AEH","Admissibility of Evidence - Half day","T",80,1050,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18625,"AEH","Admissibility of Evidence - Half day","U",650,1050,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18626,"AEW","Admissibility of Evidence - Whole Day","C",680,1060,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18627,"AEW","Admissibility of Evidence - Whole Day","T",90,1060,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18628,"AEW","Admissibility of Evidence - Whole Day","U",660,1060,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18629,"CTL","Custody Time Limit application","A",245,1260,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18630,"CTL","Custody Time Limit application","C",190,1260,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18631,"CTL","Custody Time Limit application","T",345,1260,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18632,"CTL","Custody Time Limit application","U",120,1260,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18633,"TRN","For Trial","T",105,45,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18634,"PCM","Plea and Case Management","U",565,225,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18635,"PCM","Plea and Case Management","T",35,225,14-JUN-11 13:45:49,20-MAY-11 15:20:56,"XHIBIT","XHIBIT",19,80,"N"
18795,"BPS","Breach of Partly Suspended Sentence","S",90,1700,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18796,"BSS","Breach of Suspended Sentence","S",100,1710,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18797,"CSE","Committal for Sentence","S",150,410,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18798,"CSS","Committals for Sentence","S",160,400,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18799,"CSP","Committal for Sentence (Part Heard)","S",170,420,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18800,"AHC","For Appeal in respect of Hackney Carriage Licence","A",110,550,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18801,"APH","Appeal (Part Heard)","A",20,490,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18802,"ACN","For Appeal against Conviction","A",30,450,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18803,"ACS","For Appeal against Conviction and Sentence","A",40,460,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18804,"ASE","For Appeal against Sentence","A",50,470,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18805,"BLA","For Application for Bail","U",30,1210,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18806,"ACO","For Appeal against Compensation Order","A",60,500,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18807,"ABG","For Appeal under the Betting, Gaming and Lotteries Act 1963","A",70,510,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18808,"ACY","For Appeal under the Children and Young Persons Act 1969","A",80,520,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18809,"ACF","For Appeal in respect of Firearms Certificate","A",90,530,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18810,"BFA","For Application to Break Fixture","U",60,1320,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18811,"APL","For Appeal","C",10,480,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18812,"APH","Appeal (Part Heard)","C",20,490,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18813,"ADJ","For Appeal against District Judge's Order","C",30,600,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18814,"APN","For Application","C",100,1300,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18815,"APN","For Application","U",10,1300,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18816,"PAF","For Plea and to Fix","T",40,230,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18817,"DSE","For Deferred Sentence","T",550,950,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18818,"DIR","For Directions","U",300,810,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18819,"DPR","For Deferred Sentence (Prosecution Released)","T",560,960,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18820,"BVA","For Application to Vary Bail Conditions","T",330,1230,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18821,"SEN","For Sentence","T",900,900,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18822,"DPR","For Deferred Sentence (Prosecution Released)","S",410,960,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18823,"SUB","For Surrender to Bail","T",1000,1200,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18824,"APN","For Application","S",200,1300,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18825,"DRA","For Application under the Drug Trafficking Act 1994","T",395,1375,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18826,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","T",405,1385,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18827,"DRA","For Application under the Drug Trafficking Act 1994","U",85,1375,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18828,"DRS","For Application under the Drug Trafficking Act 1994, and Sentence","U",95,1385,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18829,"TBK","For Trial (Backer)","T",200,80,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18830,"DTS","For Application under Drug Trafficking Offences Act 1986, and Sentence","U",90,1380,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18831,"RPA","For Application to Revoke Probation Order","T",460,1450,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18832,"RPA","For Application to Revoke Probation Order","S",310,1450,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18833,"RCF","For Application to Revoke Curfew Order","T",450,1430,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18834,"RCF","For Application to Revoke Curfew Order","S",300,1430,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18835,"RBA","For Application to Revoke Community Service Order and Probation Order","T",470,1480,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18836,"RBA","For Application to Revoke Community Service Order and Probation Order","S",320,1480,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18837,"BCF","Breach of Requirements of Curfew Order","S",45,1650,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18838,"BCP","Breach of Requirements of Community Service Order and Probation Order","S",80,1690,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18839,"BLA","For Application for Bail","T",310,1210,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18840,"PLE","For Plea","T",10,200,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18841,"PPH","Plea (Part Heard)","T",20,210,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18842,"PAD","For Plea and Directions","T",30,220,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18843,"PTN","For Plea to be Taken","T",50,240,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18844,"PPT","For Plea/Pre-Trial Review","T",70,260,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18845,"TRL","For Trial","T",100,40,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18846,"TPH","Trial (Part Heard)","T",110,110,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18847,"TNW","For Trial (No Witnesses)","T",120,90,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18848,"TIS","For Trial of Issue","T",130,100,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18849,"APN","For Application","T",300,1300,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18850,"XPA","For Application (Ex Parte)","C",110,1310,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18851,"PLY","For Preliminary Hearing","T",810,800,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18852,"CBR","Committal for Breaches","S",175,430,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18853,"AEH","Admissibility of Evidence - Half day","C",670,1050,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18854,"AEH","Admissibility of Evidence - Half day","T",80,1050,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18855,"AEH","Admissibility of Evidence - Half day","U",650,1050,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18856,"AEW","Admissibility of Evidence - Whole Day","C",680,1060,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18857,"AEW","Admissibility of Evidence - Whole Day","T",90,1060,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18858,"AEW","Admissibility of Evidence - Whole Day","U",660,1060,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18859,"CTL","Custody Time Limit application","A",245,1260,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18860,"CTL","Custody Time Limit application","C",190,1260,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18861,"CTL","Custody Time Limit application","T",345,1260,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18862,"CTL","Custody Time Limit application","U",120,1260,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18863,"TRN","For Trial","T",105,45,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18864,"PCM","Plea and Case Management","U",565,225,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18865,"PCM","Plea and Case Management","T",35,225,18-APR-12 16:56:37,18-APR-12 16:50:01,"XHIBIT","XHIBIT",3,55,"N"
18866,"SAC","For Sentence (at another Court)","S",650,945,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18867,"SAC","For Sentence (at another Court)","T",950,945,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18868,"SAC","For Sentence (at another Court)","U",750,945,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18869,"LAA","For Application to Add to List","S",250,1350,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18870,"RLA","For Application to Remove from List","S",260,1330,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18871,"RDA","For Application to Remove Driving Disqualification","S",270,1360,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18872,"RCA","For Application to Revoke Community Service Order","S",290,1420,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18873,"DSE","For Deferred Sentence","S",400,950,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18874,"BCS","Breach of Requirements of Community Service Order","S",30,1630,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18875,"JGT","For Judgment","S",500,1000,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18876,"FHA","For Application to Fix Hearing Date","A",250,1340,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18877,"LAA","For Application to Add to List","A",260,1350,19-APR-12 15:48:22,19-APR-12 15:48:22,"XHIBIT","XHIBIT",1,12,"N"
18878,"RLA","For Application to Remove from List","A",270,1330,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18879,"ALA","For Appeal under the Lotteries and Amusements Act 1976","A",150,590,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18880,"DSE","For Deferred Sentence","A",400,950,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18881,"DRR","For Deferred Sentence (Respondent Released)","A",410,970,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18882,"JGT","For Judgment","A",500,1000,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18883,"MEN","For Mention","A",550,1030,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18884,"MAA","For Mention (Appellant to Attend)","A",570,1090,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18885,"REV","For Review","A",600,1020,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18886,"SUB","For Surrender to Bail","A",650,1200,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18887,"AHA","For Appeal under the Housing Act 1957","A",120,560,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18888,"ALD","For Appeal under the Land Drainage Act 1976","A",130,570,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18889,"ALJ","For Appeal against Licensing Justices Decision","A",140,580,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18890,"BVA","For Application to Vary Bail Conditions","A",230,1230,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18891,"PHD","Part Heard","C",600,750,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18892,"PLY","For Preliminary Hearing","C",650,800,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18893,"PTR","For Pre-Trial Review","C",660,300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18894,"RJT","For Reserved Judgment","C",700,1010,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18895,"RIN","For Return Injunction","U",630,1550,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18896,"BFA","For Application to Break Fixture","T",350,1320,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18897,"MEN","For Mention","S",510,1030,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18898,"MDA","For Mention (Defendant to Attend)","S",520,1060,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18899,"MOA","For Mention (Officer to Attend)","S",530,1080,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18900,"REV","For Review","S",550,1020,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18901,"PRA","For Application under the Proceeds of Crime Act 2002","S",330,1490,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18902,"PRA","For Application under the Proceeds of Crime Act 2002","U",105,1490,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18903,"SOA","For Sentence (Officer to Attend)","T",920,920,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18904,"SOA","For Sentence (Officer to Attend)","S",620,920,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18905,"SPO","For Sentence (Prosecution and Officer to Attend)","U",730,930,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18906,"SPO","For Sentence (Prosecution and Officer to Attend)","T",930,930,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18907,"SPO","For Sentence (Prosecution and Officer to Attend)","S",630,930,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18908,"DCA","For Application for Dismissal of Charges","T",860,320,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18909,"MBO","For Motion By Order","C",550,650,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18910,"PAD","For Plea and Directions","U",560,220,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18911,"CCT","Contempt of Court Proceedings","U",200,1800,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18912,"CPT","For Contempt","U",210,1810,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18913,"DSE","For Deferred Sentence","U",250,950,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18914,"DPR","For Deferred Sentence (Prosecution Released)","U",260,960,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18915,"PLE","For Plea","U",550,200,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18916,"BVA","For Application to Vary Bail Conditions","U",50,1230,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18917,"PTR","For Pre-Trial Review","U",610,300,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18918,"PLY","For Preliminary Hearing","U",600,800,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18919,"SEN","For Sentence","U",700,900,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18920,"SPR","For Sentence (Prosecution Released)","U",740,940,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18921,"SCE","To Show Cause","U",800,1900,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18922,"SCJ","For Juror to Show Cause","U",810,1910,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18923,"SCS","For Solicitor to Show Cause","U",820,1920,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18924,"SCY","For Surety to Show Cause","U",830,1930,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18925,"SCW","For Witness to Show Cause","U",840,1940,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18926,"APL","For Appeal","U",150,480,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18927,"HRG","For Hearing","U",400,700,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18928,"PHD","Part Heard","U",500,750,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18929,"RJT","For Reserved Judgment","U",620,1010,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18930,"RIN","For Return Injunction","C",710,1550,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18931,"TRA","For Application to Terminate Restriction Order","T",430,1400,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18932,"AGA","For Appeal under the Gaming Act 1968","A",100,540,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18933,"REV","For Review","C",720,1020,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18934,"TRL","For Trial","C",800,40,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18935,"REV","For Review","U",640,1020,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18936,"PRA","For Application under the Proceeds of Crime Act 2002","T",480,1490,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18937,"BFA","For Application to Break Fixture","C",120,1320,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
18938,"DIR","For Directions","C",350,810,19-APR-12 15:48:23,19-APR-12 15:48:23,"XHIBIT","XHIBIT",1,12,"N"
