"REF_JUDGE_ID","JUDGE_TYPE","CREST_JUDGE_ID","TITLE","FIRST_NAME","MIDDLE_NAME","SURNAME","FULL_LIST_TITLE1","FULL_LIST_TITLE2","FULL_LIST_TITLE3","STATS_CODE","INITIALS","HONOURS","JUD_VERS","OBS_IND","SOURCE_TABLE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID"
34937,"CJ",780,"MR","NICHOLAS","JAMES","KNIGHT","Before Judge : KNIGHT","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34938,"CJ",782,"MISS","NORMA","EVELYN","FOX","Before Judge : FOX","","","31111","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34939,"R",783,"MRS","SYLVIA","BETH","LARSON","Before Judge : LARSON","","","40388","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34940,"CJ",784,"MS","MINNIE","JOANN","PHILLIPS","Before Judge : PHILLIPS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34941,"CJ",786,"MR","DERRICK","KEITH","BAILEY","Before Judge : BAILEY","","","31121","","QC DL","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34942,"DJ",787,"BARONESS","ALLISON","CHARLOTTE","BANKS","Before Judge : BANKS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34943,"DJ",789,"MRS","MARGARET","GINA","CARROLL","Before Judge : CARROLL","","","51111","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34944,"CJ",790,"MRS","MAUREEN","ELSIE","ROGERS","Before Judge : ROGERS","","","","","OBE","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34945,"CJ",791,"BARONESS","RUTH","SANDRA","WILLIAMSON","Before Judge : WILLIAMSON","","","30000","","KGB","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34946,"HJ",793,"LADY","EVA","PAULINE","WELCH","Before Judge : WELCH","","","","","OBE","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34947,"CJ",794,"MR","TOM","DANNY","PERKINS","Before Judge : PERKINS","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34948,"CJ",795,"MISS","CAROLINE","TARA","CRUZ","Before Judge : CRUZ","","","34567","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34949,"CJ",796,"MRS","YOLANDA","ALLISON","GARDNER","Before Judge : GARDNER","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34950,"CJ",797,"MR","GORDON","SCOTT","FRAZIER","Before Judge : FRAZIER","","","39010","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34951,"CJ",799,"BARONESS","SUZANNE","KAREN","LAWSON","Before Judge : LAWSON","","","39011","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34952,"CJ",800,"MRS","GERTRUDE","NORMA","WARD","Before Judge : WARD","","","","","LLD","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34953,"CJ",801,"MR","MARIO","REGINALD","LANE","Before Judge : LANE","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34954,"CJ",802,"MRS","FRANCES","LINDA","TURNER","Before Judge : TURNER","","","","","OQ OBE","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34955,"CJ",803,"MS","CATHY","EDITH","MITCHELL","Before Judge : MITCHELL","","","","","OBE","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34956,"CJ",805,"MRS","REGINA","SALLY","JORDAN","Before Judge : JORDAN","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34957,"CJ",806,"MS","DOROTHY","AMANDA","BERRY","Before Judge : BERRY","","","37123","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34958,"R",807,"MR","HENRY","PAUL","HUNT","Before Judge : HUNT","","","44324","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34959,"CJ",808,"MISS","LORETTA","KATIE","STEWART","Before Judge : STEWART","","","37756","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34960,"CJ",809,"MRS","SHERRY","ALLISON","MENDOZA","Before Judge : MENDOZA","","","36976","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34961,"R",810,"MS","LORRAINE","BARBARA","DANIELS","Before Judge : DANIELS","","","43543","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34962,"CJ",811,"MS","TAMARA","SHERRY","WOODS","Before Judge : WOODS","","","37712","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34963,"R",249,"MRS","WENDY","KIMBERLY","PATTERSON","Before Judge : PATTERSON","","","40163","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34964,"CJ",256,"MS","ANITA","JILL","NELSON","Before Judge : NELSON","","","35060","","QC","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34965,"R",265,"MS","JEANETTE","DIANE","CARPENTER","Before Judge : CARPENTER","","","48090","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34966,"R",406,"MRS","MILDRED","RENEE","COLEMAN","Before Judge : COLEMAN","","","48430","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34967,"CJ",416,"MR","AARON","JESSE","WEAVER","Before Judge : WEAVER","","","35370","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34968,"R",421,"MS","ROSA","HEATHER","BAILEY","Before Judge : BAILEY","","","","","Q C","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34969,"AR",516,"MS","GRACE","IDA","REID","Before Judge : REID","","","60489","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34970,"HJ",527,"MISS","STEPHANIE","NORMA","MEYER","Before Judge : MEYER","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34971,"R",538,"MR","VINCENT","JUSTIN","FREEMAN","Before Judge : FREEMAN","","","40165","","OBE","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34972,"CJ",545,"MRS","SHEILA","GEORGIA","DIXON","Before Judge : DIXON","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34973,"CJ",551,"MRS","DELORES","COLLEEN","WAGNER","Before Judge : WAGNER","","","","","","","Y","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34974,"R",680,"MRS","TINA","SHEILA","FRAZIER","Before Judge : FRAZIER","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34975,"DJ",684,"MR","BERNARD","DANNY","KING","Before Judge : KING","","","50032","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34976,"HJ",812,"HHJ","DAVID","ROBERT","CRAMPTON-WALLOPSON","","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34977,"DJ",813,"THE DOWNRIGHT DIS-HON","D'ARCY","FORTESCUE HORATIO TARQUIN","BRIBE-EASY20080612","The Downright Dishonourable D'Arcy Fortescue Bribe-Easy, QC","","","","DF","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34978,"HJ",814,"A LONG JUDGE NAME PREFIX-","A-VERY-LONG-FIRST-NAME-FOR-A-JUDGE-","A-VERY-LONG-MIDDLE-NAME-FOR-A-JUDGE","CRAMPTON-WALLOPSON JR","","","","","","QC","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34979,"CJ",815,"","","","S","","","","","","","","N","",27-MAR-15 10:28:08,12-MAY-09 15:30:33,"Mercator","Mercator",291,81
34721,"CJ",502,"MS","WILMA","PATRICIA","TURNER","Before Judge : TURNER","","","","","","","N","",27-MAR-15 10:28:07,12-MAY-09 15:30:32,"Mercator","Mercator",291,81
35171,"R",241,"MR","JAY","DONALD","BENNETT","Before Judge : BENNETT","","","44173","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35172,"AR",242,"MR","RALPH","TOM","WARD","Before Judge : WARD","","","60144","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35173,"CJ",243,"MR","SCOTT","MAURICE","STONE","Before Judge : STONE","","","30081","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35174,"CJ",244,"MS","BERNICE","JULIE","GREEN","Before Judge : GREEN","","","30031","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35175,"R",245,"MR","STEVE","FERNANDO","KENNEDY","Before Judge : KENNEDY","","","46680","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
34994,"R",69,"MS","BONNIE","GLENDA","RODRIGUEZ","Before Judge : RODRIGUEZ","","","","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:34,"Mercator","Mercator",4,80
34995,"R",70,"MISS","JULIE","PAULA","HAYES","Before Judge : HAYES","","","42210","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
34996,"R",71,"MS","PAULINE","LESLIE","ROMERO","Before Judge : ROMERO","","","48240","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
34997,"CJ",72,"MISS","MILDRED","ERIN","STONE","Before Judge : STONE","","","30072","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
34998,"R",73,"MS","AMBER","JESSICA","SCHMIDT","Before Judge : SCHMIDT","","","42480","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
34999,"R",74,"MR","PETER","CHRISTOPHER","LITTLE","Before Judge : LITTLE","","","40102","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35000,"R",76,"MS","MELINDA","SHANNON","RICHARDSON","Before Judge : RICHARDSON","","","48070","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35001,"R",77,"MR","TODD","ALVIN","GIBSON","Before Judge : GIBSON","","","40750","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35002,"R",80,"MR","ALEX","ALBERT","CARTER","Before Judge : CARTER","","","46780","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35003,"R",92,"MRS","ALMA","CHRISTINA","SCHMIDT","Before Judge : SCHMIDT","","","46350","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35004,"R",95,"MR","GENE","ANDRE","JOHNSTON","Before Judge : JOHNSTON","","","47600","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35005,"R",26,"MRS","NICOLE","BARBARA","BELL","Before Judge : BELL","","","46860","","Q.C.","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35006,"R",97,"MRS","MICHELLE","JOY","REYNOLDS","Before Judge : REYNOLDS","","","47630","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35007,"R",98,"MR","MICHEAL","BARRY","DUNN","Before Judge : DUNN","","","40071","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35008,"R",100,"MS","CHARLENE","CHERYL","GARZA","Before Judge : GARZA","","","40077","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35009,"R",101,"MR","GLENN","DAN","GARDNER","Before Judge : GARDNER","","","47800","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35010,"R",34,"MR","BEN","BEN","TAYLOR","Before Judge : TAYLOR","","","49460","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35011,"CJ",35,"MISS","SANDRA","JEAN","CRAWFORD","Before Judge : CRAWFORD","","","30094","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35012,"R",36,"MS","MARGARET","VERA","FIELDS","Before Judge : FIELDS","","","44060","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35013,"R",38,"MR","TRAVIS","NATHAN","CUNNINGHAM","Before Judge : CUNNINGHAM","","","44460","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35014,"R",39,"MRS","MARIA","ARLENE","GRANT","Before Judge : GRANT","","","44800","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35015,"R",43,"MR","CRAIG","TOM","SCHMIDT","Before Judge : SCHMIDT","","","41620","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35016,"R",44,"MR","RICARDO","LONNIE","PATTERSON","Before Judge : PATTERSON","","","49620","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35017,"R",47,"MS","CHRISTINA","JENNIFER","ELLIOTT","Before Judge : ELLIOTT","","","49320","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35018,"R",48,"MRS","BEATRICE","AMY","DAVIS","Before Judge : DAVIS","","","42750","","Q.C.","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35019,"R",50,"MR","RAYMOND","JEFFREY","JOHNSON","Before Judge : JOHNSON","","","48080","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35020,"R",51,"MS","JOANN","PHYLLIS","DIXON","Before Judge : DIXON","","","49190","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35021,"R",52,"MS","ALMA","FLORENCE","ORTIZ","Before Judge : ORTIZ","","","40075","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35022,"R",53,"MS","WANDA","ESTHER","MATTHEWS","Before Judge : MATTHEWS","","","41370","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35023,"R",366,"LORD","PATRICK","ADAM","HUNTER","Before Judge : HUNTER","","","48230","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35024,"HJ",367,"MS","NANCY","VALERIE","HOWARD","Before Judge : HOWARD","","","11260","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35025,"R",368,"MS","JUNE","MINNIE","RUSSELL","Before Judge : RUSSELL","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35026,"R",135,"MRS","VANESSA","CHRISTINA","MORALES","Before Judge : MORALES","","","40178","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35027,"R",369,"MISS","CYNTHIA","MARGARET","WEST","Before Judge : WEST","","","40529","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35028,"HJ",370,"LORD","CHARLIE","JEFFREY","COOPER","Before Judge : COOPER","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35029,"R",371,"MRS","VICTORIA","MILDRED","SHAW","Before Judge : SHAW","","","47850","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35030,"AR",123,"MS","KRISTEN","TERESA","ORTIZ","Before Judge : ORTIZ","","","63370","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35031,"R",372,"MR","NATHANIEL","JAVIER","DUNN","Before Judge : DUNN","","","49170","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35032,"R",124,"MS","MILDRED","BETH","MORGAN","Before Judge : MORGAN","","","40274","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35033,"AR",373,"MS","TRACY","BETTY","WELLS","Before Judge : WELLS","","","60251","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35034,"R",375,"MS","VIOLA","EVA","ALVAREZ","Before Judge : ALVAREZ","","","40155","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35035,"CJ",376,"MR","NATHAN","EDWIN","HENRY","Before Judge : HENRY","","","33210","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35036,"CJ",377,"MISS","MARJORIE","MARILYN","FORD","Before Judge : FORD","","","","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35037,"CJ",378,"MR","PATRICK","MARIO","GRAHAM","Before Judge : GRAHAM","","","32040","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:35,"Mercator","Mercator",4,80
35038,"R",379,"MISS","NORMA","JULIE","BELL","Before Judge : BELL","","","43790","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35039,"AR",380,"MR","JASON","DERRICK","GRAY","Before Judge : GRAY","","","60347","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35040,"R",27,"MS","MILDRED","WILMA","MASON","Before Judge : MASON","","","46560","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35041,"R",28,"MRS","HEATHER","ERIN","MURPHY","Before Judge : MURPHY","","","49040","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35042,"R",29,"MISS","JENNIFER","HELEN","COLE","Before Judge : COLE","","","43960","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35043,"CJ",30,"MRS","AMANDA","PAULINE","EDWARDS","Before Judge : EDWARDS","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35044,"R",31,"MS","MONICA","TIFFANY","ARNOLD","Before Judge : ARNOLD","","","46830","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35045,"R",33,"MRS","","ELSIE","HOFFMAN","Before Judge : HOFFMAN","","","47990","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35046,"R",103,"MS","PHYLLIS","LOUISE","SIMMONS","Before Judge : SIMMONS","","","43740","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35047,"R",381,"MRS","JEAN","WANDA","SILVA","Before Judge : SILVA","","","40273","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35048,"AR",347,"MRS","LAURA","CLAUDIA","HANSON","Before Judge : HANSON","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35049,"R",348,"MR","CLIFFORD","MILTON","PETERS","Before Judge : PETERS","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35050,"AR",349,"MRS","THELMA","MINNIE","MCCOY","Before Judge : MCCOY","","","60117","","Q.C.","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35051,"R",351,"MS","KIM","DENISE","JONES","Before Judge : JONES","","","41690","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35052,"CJ",11,"MRS","ANN","SHIRLEY","HARRIS","Before Judge : HARRIS","","","34870","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35053,"CJ",12,"MRS","KAREN","EMILY","ROSS","Before Judge : ROSS","","","39210","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35054,"CJ",13,"MR","FERNANDO","HUGH","WATKINS","Before Judge : WATKINS","","","39650","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35055,"CJ",352,"MR","KARL","VERNON","HUGHES","Before Judge : HUGHES","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
34358,"R",69,"MS","BONNIE","GLENDA","RODRIGUEZ","Before Judge : RODRIGUEZ","","","","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34359,"R",70,"MISS","JULIE","PAULA","HAYES","Before Judge : HAYES","","","42210","","QC","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34360,"R",71,"MS","PAULINE","LESLIE","ROMERO","Before Judge : ROMERO","","","48240","","QC","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34361,"CJ",72,"MISS","MILDRED","ERIN","STONE","Before Judge : STONE","","","30072","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34362,"R",73,"MS","AMBER","JESSICA","SCHMIDT","Before Judge : SCHMIDT","","","42480","","QC","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34363,"R",74,"MR","PETER","CHRISTOPHER","LITTLE","Before Judge : LITTLE","","","40102","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34364,"R",76,"MS","MELINDA","SHANNON","RICHARDSON","Before Judge : RICHARDSON","","","48070","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34365,"R",77,"MR","TODD","ALVIN","GIBSON","Before Judge : GIBSON","","","40750","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34366,"R",80,"MR","ALEX","ALBERT","CARTER","Before Judge : CARTER","","","46780","","QC","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34367,"R",92,"MRS","ALMA","CHRISTINA","SCHMIDT","Before Judge : SCHMIDT","","","46350","","QC","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34368,"R",95,"MR","GENE","ANDRE","JOHNSTON","Before Judge : JOHNSTON","","","47600","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34369,"R",26,"MRS","NICOLE","BARBARA","BELL","Before Judge : BELL","","","46860","","Q.C.","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34370,"R",97,"MRS","MICHELLE","JOY","REYNOLDS","Before Judge : REYNOLDS","","","47630","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34371,"R",98,"MR","MICHEAL","BARRY","DUNN","Before Judge : DUNN","","","40071","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34372,"R",100,"MS","CHARLENE","CHERYL","GARZA","Before Judge : GARZA","","","40077","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34373,"R",101,"MR","GLENN","DAN","GARDNER","Before Judge : GARDNER","","","47800","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34374,"R",34,"MR","BEN","BEN","TAYLOR","Before Judge : TAYLOR","","","49460","","","","Y","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34375,"CJ",35,"MISS","SANDRA","JEAN","CRAWFORD","Before Judge : CRAWFORD","","","30094","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
34376,"R",36,"MS","MARGARET","VERA","FIELDS","Before Judge : FIELDS","","","44060","","","","N","",27-MAR-15 10:28:06,12-MAY-09 15:30:31,"Mercator","Mercator",291,81
