"REF_SOLICITOR_FIRM_ID","SOLICITOR_FIRM_NAME","CREST_SOF_ID","COURT_ID","OBS_IND","SHORT_NAME","DX_REF","VAT_NO","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","ADDRESS_ID","LA_CODE"
91470,"GARCIA SOLICITORS",190,81,"N","GARCIA","DX 89198 ASHBY-DE-LA-ZOUCH","",27-MAR-15 10:28:34,12-MAY-09 15:30:41,"Mercator","Mercator",292,529088,""
91471,"DAVIS LAW LLP",11881,81,"N","DAVIS","DX 16767 ABINGDON","111222888",27-MAR-15 10:28:34,12-MAY-09 15:30:41,"Mercator","Mercator",291,529089,""
91472,"MCCOY LLP",12309,81,"N","MCCOY","DX 184171 ALCESTER","111888222",27-MAR-15 10:28:34,12-MAY-09 15:30:41,"Mercator","Mercator",291,529090,""
91473,"CARPENTER SOLICITORS",11969,81,"N","CARPENTER","DX 101229 AXMINSTER","666444444",27-MAR-15 10:28:35,12-MAY-09 15:30:41,"Mercator","Mercator",291,529091,""
91474,"PALMER SOLICITORS",12369,81,"N","PALMER","DX 254155 AXMINSTER","333333888",27-MAR-15 10:28:35,12-MAY-09 15:30:41,"Mercator","Mercator",291,529092,""
91475,"STEPHENS SOLICITORS",10213,81,"N","STEPHENS","DX 143172 APPLEDORE","333777555",27-MAR-15 10:28:36,12-MAY-09 15:30:41,"Mercator","Mercator",291,529093,""
91476,"GREG LLP",12257,81,"N","BURTON","DX 119244 ATHERSTONE","999777777",27-MAR-15 10:28:36,12-MAY-09 15:30:41,"Mercator","Mercator",291,529094,""
91477,"STEWART LAW SOLICITORS",11375,81,"N","STEWART","DX 5094 ASCOT","222555222",27-MAR-15 10:28:36,12-MAY-09 15:30:41,"Mercator","Mercator",291,529095,""
91478,"MILLS LLP",12343,81,"N","MILLS","DX 200218 ASHINGTON","666444999",27-MAR-15 10:28:36,12-MAY-09 15:30:41,"Mercator","Mercator",291,529096,""
91479,"RONALD and CO",11160,81,"N","HAMILTON","DX 177199 AMERSHAM","888888999",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",291,529097,""
91480,"EDWARDS SOLICITORS",12057,81,"N","EDWARDS","DX 246174 AUDENSHAW","444444111",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",291,529098,""
91481,"HARPER LLP",442,81,"N","HARPER","DX 18560 ASHFORD","111888777",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",291,529099,""
91482,"MONTGOMERY LAW SOLICITORS",11307,81,"N","MONTGOMERY","DX 19644 AXMINSTER","111222444",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",291,529100,""
91483,"KENNEDY SOLICITORS",11808,81,"N","KENNEDY","DX 213122 AMESBURY","555555888",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",291,529101,""
91484,"JAMES SOLICITORS",12023,81,"N","JAMES","DX 7753 AYLESBURY","",27-MAR-15 10:28:37,12-MAY-09 15:30:41,"Mercator","Mercator",292,529102,""
91485,"MEDINA LAW SOLICITORS",191,81,"N","MEDINA","DX 142246 ALCESTER","999555222",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529103,""
91486,"WALKER SOLICITORS",346,81,"N","WALKER","DX 72222 ATHERTON","222888666",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529104,""
91487,"CARROLL LLP",12053,81,"N","CARROLL","DX 218198 ASHBY-DE-LA-ZOUCH","777999444",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529105,""
91488,"JESUS and CO",11752,81,"N","FULLER","DX 115128 APSLEY","444222444",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529106,""
91489,"LLOYD and CO",12287,81,"N","DAVIS","DX 15795 AMERSHAM","888999666",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529107,""
91490,"MASON LLP",11622,81,"N","MASON","DX 112170 ACCRINGTON","777666888",27-MAR-15 10:28:38,12-MAY-09 15:30:41,"Mercator","Mercator",291,529108,""
91491,"GREEN LLP",11878,81,"N","GREEN","DX 149114 AMERSHAM","777555555",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529109,""
91492,"PERRY SOLICITORS",5,81,"N","PERRY","DX 235132 ALFRETON","999666999",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529110,""
91493,"COOK SOLICITORS",119,81,"N","COOK","DX 12771 ALTON","444999666",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529111,""
91494,"ROSS LLP",11971,81,"N","ROSS","DX 58204 APSLEY","666222333",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529112,""
91495,"BRIAN and CO",12322,81,"N","HOWELL","DX 184175 AMPTHILL","555666333",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529113,""
91496,"PEREZ SOLICITORS",11993,81,"N","PEREZ","DX 246121 ATHERTON","444444777",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529114,""
91497,"ALVAREZ SOLICITORS",303,81,"N","ALVAREZ","DX 8694 ALDRIDGE","999111888",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529115,""
91498,"LAWSON SOLICITORS",11383,81,"N","LAWSON","DX 15042 AUDENSHAW","777222666",27-MAR-15 10:28:39,12-MAY-09 15:30:42,"Mercator","Mercator",291,529116,""
91499,"JOHNSTON SOLICITORS",11874,81,"N","JOHNSTON","DX 7745 APPLEDORE","555999111",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529117,""
91500,"WILLIAMSON LLP",12344,81,"N","WILLIAMSON","DX 4638 AMBLE","444444888",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529118,""
91501,"JONES SOLICITORS",142,81,"N","JONES","DX 15929 ALDERSHOT","333555999",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529119,""
91502,"AMANDA and CO",11648,81,"N","SIMS","DX 231245 ALCESTER","222111555",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529120,""
91503,"JERRY and CO",4,81,"N","CRUZ","DX 160102 ALSAGER","777111222",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529121,""
91504,"PHILLIP LLP",12294,81,"N","BERRY","DX 40230 ALDEBURGH","888444444",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529122,""
91505,"WATKINS SOLICITORS",174,81,"N","WATKINS","DX 55186 AMBLESIDE","777777333",27-MAR-15 10:28:40,12-MAY-09 15:30:42,"Mercator","Mercator",291,529123,""
91506,"DERRICK and CO",122,81,"N","DUNCAN","DX 11224 ASHBURTON","555888666",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529124,""
91507,"THELMA and CO",10133,81,"N","SNYDER","DX 6181 ASHBY-DE-LA-ZOUCH","555111555",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529125,""
91508,"BEVERLY and CO",11381,81,"N","CARLSON","DX 6730 AMBLE","333444222",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529126,""
91509,"SEAN and CO",10206,81,"N","LARSON","DX 180216 ALNWICK","666555999",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529127,""
91510,"WHITE SOLICITORS",109,81,"N","WHITE","DX 18590 APSLEY","999888777",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529128,""
91511,"GRAY SOLICITORS",11944,81,"N","GRAY","DX 50250 AMBLE","222666222",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529129,""
91512,"CARTER SOLICITORS",12335,81,"N","CARTER","DX 144109 ASHINGTON","444333555",27-MAR-15 10:28:41,12-MAY-09 15:30:42,"Mercator","Mercator",291,529130,""
91383,"GERTRUDE and CO",12090,81,"N","REYES","DX 57143 ARLESEY","222666222",27-MAR-15 10:28:18,12-MAY-09 15:30:36,"Mercator","Mercator",291,529001,""
91384,"ANA and CO",10167,81,"N","KELLY","DX 13640 ALSTON","111666222",27-MAR-15 10:28:18,12-MAY-09 15:30:37,"Mercator","Mercator",291,529002,""
91385,"ALLEN SOLICITORS",199,81,"N","ALLEN","DX 5132 AYLSHAM","999555444",27-MAR-15 10:28:18,12-MAY-09 15:30:37,"Mercator","Mercator",291,529003,""
91386,"RYAN LLP",12258,81,"N","RYAN","DX 4183 ASHTON-UNDER-LYNE","999777666",27-MAR-15 10:28:18,12-MAY-09 15:30:37,"Mercator","Mercator",291,529004,""
91387,"HUGHES LLP",270,81,"N","HUGHES","DX 22928 ATHERSTONE","666999777",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529005,""
91388,"ANGEL LLP",11964,81,"Y","PORTER","DX 30108 ALDRIDGE","222555222",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529006,""
91389,"WELCH LLP",12136,81,"N","WELCH","DX 156152 ASHFORD","999777222",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529007,""
91390,"TAYLOR SOLICITORS",40,81,"N","TAYLOR","DX 16749 ARNOLD","111888888",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529008,""
91391,"MARTIN SOLICITORS",10379,81,"N","MARTIN","DX 49167 APPLEBY-IN-WESTMORLAND","777444555",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529009,""
91392,"VICTORIA and CO",11855,81,"N","JACKSON","DX 16527 ALSAGER","999555999",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529010,""
91393,"WAGNER SOLICITORS",12241,81,"N","WAGNER","DX 5414 ASPATRIA","333999222",27-MAR-15 10:28:19,12-MAY-09 15:30:37,"Mercator","Mercator",291,529011,""
91394,"GRAHAM LLP",12249,81,"N","GRAHAM","DX 14655 ALCESTER","888999333",27-MAR-15 10:28:20,12-MAY-09 15:30:37,"Mercator","Mercator",291,529012,""
91395,"RAY and CO",12182,81,"N","REED","DX 2726 ALDERSHOT","888777666",27-MAR-15 10:28:20,12-MAY-09 15:30:37,"Mercator","Mercator",291,529013,""
91396,"CHAPMAN SOLICITORS",11103,81,"N","CHAPMAN","DX 112119 ASHBOURNE","111666222",27-MAR-15 10:28:20,12-MAY-09 15:30:37,"Mercator","Mercator",291,529014,""
91397,"COX SOLICITORS",177,81,"N","COX","DX 202234 ASPATRIA","999777999",27-MAR-15 10:28:20,12-MAY-09 15:30:37,"Mercator","Mercator",291,529015,""
91398,"WILLIAMS LAW SOLICITORS",11717,81,"N","WILLIAMS","DX 102109 AXMINSTER","888111888",27-MAR-15 10:28:20,12-MAY-09 15:30:37,"Mercator","Mercator",291,529016,""
91399,"GARZA LAW SOLICITORS",484,81,"N","GARZA","DX 142231 ASHINGTON","111555777",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529017,""
91400,"ALLEN SOLICITORS",12019,81,"N","ALLEN","DX 14995 ALFORD","333555333",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529018,""
91401,"HUDSON SOLICITORS",12269,81,"N","HUDSON","DX 19918 ATHERTON","444222333",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529019,""
91402,"GEORGE SOLICITORS",11892,81,"N","GEORGE","DX 672 ALFRETON","888444111",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529020,""
91403,"SILVA SOLICITORS",11870,81,"N","SILVA","DX 8373 ASHBURTON","222555111",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529021,""
91404,"ADAMS SOLICITORS",11859,81,"N","ADAMS","DX 4297 ALSAGER","333444666",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529022,""
91405,"REYNOLDS SOLICITORS",12234,81,"N","REYNOLDS","DX 1969 ABINGDON","333222555",27-MAR-15 10:28:21,12-MAY-09 15:30:37,"Mercator","Mercator",291,529023,""
91406,"SMITH SOLICITORS",92,81,"N","SMITH","DX 3992 ASHBOURNE","888555222",27-MAR-15 10:28:21,12-MAY-09 15:30:38,"Mercator","Mercator",291,529024,""
91407,"TINA and CO",356,81,"N","MURRAY","DX 30179 ASHBOURNE","333999333",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529025,""
91408,"COX LAW SOLICITORS",10473,81,"N","COX","DX 10528 ADWICKDX LE STREET","222111888",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529026,""
91409,"BETTY and CO",11748,81,"N","FULLER","DX 10075 ASHBURTON","777999222",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529027,""
91410,"GARDNER SOLICITORS",12319,81,"N","GARDNER","DX 2104 ACCRINGTON","777999444",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529028,""
91411,"BANKS SOLICITORS",11902,81,"N","BANKS","DX 61163 ASHBURTON","444888444",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529029,""
91412,"WILLIAMSON SOLICITORS",12360,81,"N","WILLIAMSON","DX 113148 ASHBURTON","333666888",27-MAR-15 10:28:22,12-MAY-09 15:30:38,"Mercator","Mercator",291,529030,""
91413,"MELANIE and CO",106,81,"N","GORDON","DX 215168 ADDLESTONE","333222666",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529031,""
91414,"OWENS SOLICITORS",11243,81,"N","OWENS","DX 14895 ALSAGER","555999111",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529032,""
91415,"HOWARD SOLICITORS",11774,81,"N","HOWARD","DX 8272 AYLSHAM","444888999",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529033,""
91416,"WILLIS LLP",10450,81,"N","WILLIS","DX 138143 ALCOMBE","444777111",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529034,""
91417,"EDWIN and CO",10614,81,"N","MYERS","DX 12032 ASHBURTON","999333111",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529035,""
91418,"JAMES SOLICITORS",12100,81,"N","JAMES","DX 194119 AMBLESIDE","666555999",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529036,""
91419,"BARNES LLP",12219,81,"N","BARNES","DX 23740 ALSAGER","777777888",27-MAR-15 10:28:23,12-MAY-09 15:30:38,"Mercator","Mercator",291,529037,""
91420,"DUNN SOLICITORS",11669,81,"N","DUNN","DX 237226 AXBRIDGE","888999888",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529038,""
91421,"PORTER SOLICITORS",11677,81,"N","PORTER","DX 197227 APPLEBY-IN-WESTMORLAND","333222666",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529039,""
91422,"CAMPBELL SOLICITORS",12081,81,"N","CAMPBELL","DX 9710 ASHBURTON","888111555",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529040,""
91423,"LONG SOLICITORS",26,81,"N","LONG","DX 16143 ALFRETON","555777777",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529041,""
91424,"CHAVEZ SOLICITORS",11396,81,"N","CHAVEZ","DX 26107 ALFORD","333111999",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529042,""
91425,"JEFF LLP",12251,81,"N","FOSTER","DX 19944 ABRIDGE","666444666",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529043,""
91426,"MURRAY SOLICITORS",11136,81,"N","MURRAY","DX 318 AXBRIDGE","111777333",27-MAR-15 10:28:24,12-MAY-09 15:30:38,"Mercator","Mercator",291,529044,""
91427,"BRYANT LLP",12362,81,"N","BRYANT","DX 21762 ACLE","444444888",27-MAR-15 10:28:24,12-MAY-09 15:30:39,"Mercator","Mercator",291,529045,""
91428,"DUNCAN LLP",12192,81,"N","DUNCAN","DX 125164 ALFORD","111222666",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529046,""
91429,"MARC and CO",11182,81,"N","COX","DX 102144 ALSAGER","444444444",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529047,""
91430,"SALLY and CO",12275,81,"N","GONZALES","DX 180223 ACCRINGTON","222777999",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529048,""
91431,"ELLIOTT SOLICITORS",10317,81,"N","ELLIOTT","DX 142128 AXBRIDGE","666222666",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529049,""
91432,"JESSE and CO",12008,81,"N","EVANS","DX 44155 ASHBY-DE-LA-ZOUCH","555444333",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529050,""
91433,"ORTIZ LAW LLP",12302,81,"N","ORTIZ","DX 16617 ASHFORD","111333222",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529051,""
91434,"ROLAND and CO",12007,81,"N","NELSON","DX 23426 ASCOT","555555777",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529052,""
91435,"RICHARDS LLP",110,81,"N","RICHARDS","DX 212128 ARNOLD","333666333",27-MAR-15 10:28:25,12-MAY-09 15:30:39,"Mercator","Mercator",291,529053,""
91436,"OLSON LAW SOLICITORS",10,81,"N","OLSON","DX 52141 ALSTON","999555222",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529054,""
91437,"SUSAN and CO",320,81,"N","REYNOLDS","DX 4181 AUDENSHAW","888888444",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529055,""
91438,"GREENE LLP",11932,81,"N","GREENE","DX 12316 ASKERN","222444333",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529056,""
91439,"BETTY and CO",11863,81,"N","SIMS","DX 204133 ARNOLD","555777888",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529057,""
91440,"CARR SOLICITORS",178,81,"N","CARR","DX 116156 ASCOT","666444888",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529058,""
91441,"BAKER SOLICITORS",12267,81,"N","BAKER","DX 245136 ANDOVER","111444333",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529059,""
91442,"ANGEL LLP",10447,81,"N","NICHOLS","DX 69133 AMBLE","777888111",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529060,""
91443,"BERNARD and CO",12228,81,"N","NGUYEN","DX 140167 ASHINGTON","333555444",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529061,""
91444,"DAY SOLICITORS",12047,81,"N","DAY","DX 233181 ARUNDEL","999333888",27-MAR-15 10:28:26,12-MAY-09 15:30:39,"Mercator","Mercator",291,529062,""
91445,"AMY and CO",11025,81,"N","DIAZ","DX 224242 ALDEBURGH","777777666",27-MAR-15 10:28:27,12-MAY-09 15:30:39,"Mercator","Mercator",291,529063,""
91446,"CRAIG LLP",11581,81,"N","JAMES","DX 100198 ASPATRIA","666777999",27-MAR-15 10:28:27,12-MAY-09 15:30:39,"Mercator","Mercator",291,529064,""
91638,"GREEN LLP",11770,81,"N","GREEN","DX 6623 BEWDLEY","666222333",27-MAR-15 10:29:00,12-MAY-09 15:30:48,"Mercator","Mercator",291,529256,""
91639,"HICKS LLP",11489,81,"N","HICKS","DX 10128 BICESTER","666777999",27-MAR-15 10:29:01,12-MAY-09 15:30:48,"Mercator","Mercator",291,529257,""
91640,"DIAZ SOLICITORS",12127,81,"N","DIAZ","DX 22599 BLAYDON","111111555",27-MAR-15 10:29:01,12-MAY-09 15:30:49,"Mercator","Mercator",291,529258,""
91322,"MILLER GARDNER",12408,81,"N","Miller Gardner - Trumpton","","",27-MAR-15 10:32:16,12-MAY-09 15:30:33,"Mercator","Mercator",291,528940,""
91323,"PANTOR DEFENCE FIRM",12371,81,"N","PANTOR - ALDERSHOT","","",27-MAR-15 10:28:09,12-MAY-09 15:30:33,"Mercator","Mercator",291,528941,""
91324,"PRIVATE REPRESENTATION COMPANY LTD",12375,81,"N","PRIVATE - FARNHAM","","",27-MAR-15 10:28:09,12-MAY-09 15:30:33,"Mercator","Mercator",291,528942,""
91325,"JEROME and CO",12111,81,"N","REID","DX 87121 ADLINGTON","666333777",27-MAR-15 10:28:09,12-MAY-09 15:30:33,"Mercator","Mercator",291,528943,""
91326,"BARRY and CO",12212,81,"N","WARD","DX 52209 ATHERSTONE","555111777",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528944,""
91327,"RICHARDS SOLICITORS",11914,81,"N","RICHARDS","DX 42110 ALNWICK","222777333",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528945,""
91328,"ROBERTS LAW LLP",11875,81,"N","ROBERTS","DX 14328 ATTLEBOROUGH","666333999",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528946,""
91329,"RICHARDS SOLICITORS",12254,81,"N","RICHARDS","DX 137235 ALNWICK","333888999",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528947,""
91330,"AMBER and CO",12043,81,"N","RYAN","DX 172200 ASHINGTON","222888999",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528948,""
91331,"LONG SOLICITORS",12299,81,"N","LONG","DX 59161 ACCRINGTON","999444333",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528949,""
91332,"CRUZ SOLICITORS",12364,81,"N","CRUZ","DX 18874 ADLINGTON","555666444",27-MAR-15 10:28:10,12-MAY-09 15:30:34,"Mercator","Mercator",291,528950,""
91333,"CRAWFORD LAW LLP",11925,81,"N","CRAWFORD","DX 13874 ALDEBURGH","777666444",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528951,""
91334,"BOWMAN SOLICITORS",268,81,"N","BOWMAN","DX 57194 ASHBOURNE","444222999",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528952,""
91335,"TUCKER SOLICITORS",116,81,"N","TUCKER","DX 21915 ABINGDON","888555555",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528953,""
91336,"CAROLYN and CO",10911,81,"Y","COOK","DX 240196 ALTON","111777777",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528954,""
91337,"VICTORIA and CO",12178,81,"N","FISHER","DX 97186 ALFORD","333333444",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528955,""
91338,"MARTIN SOLICITORS",12118,81,"N","MARTIN","DX 10732 ALDRIDGE","555222888",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528956,""
91339,"NICOLE and CO",395,81,"N","DEAN","DX 198228 APPLEDORE","222666444",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528957,""
91340,"ROBINSON SOLICITORS",12105,81,"N","ROBINSON","DX 19414 ALDEBURGH","333777555",27-MAR-15 10:28:11,12-MAY-09 15:30:34,"Mercator","Mercator",291,528958,""
91341,"MURRAY LLP",12099,81,"N","MURRAY","DX 202246 ADLINGTON","888999666",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528959,""
91342,"SULLIVAN SOLICITORS",10590,81,"N","SULLIVAN","DX 101113 AMESBURY","888999888",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528960,""
91343,"PEARSON LLP",11281,81,"N","PEARSON","DX 5748 ASHBY-DE-LA-ZOUCH","888333666",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528961,""
91344,"CLAUDE and CO",12068,81,"N","LAWSON","DX 110145 APPLEBY-IN-WESTMORLAND","111222444",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528962,""
91345,"WELLS SOLICITORS",11107,81,"N","WELLS","DX 33136 ADDLESTONE","222555888",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528963,""
91346,"SMITH LAW SOLICITORS",12171,81,"N","SMITH","DX 12878 AXBRIDGE","444888444",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",291,528964,""
91347,"RANDY LLP",11811,81,"Y","POWELL","DX 18663 ASCOT","999222666",27-MAR-15 10:28:12,12-MAY-09 15:30:35,"Mercator","Mercator",292,528965,""
91348,"CURTIS and CO",11845,81,"N","BROWN","DX 8149 AXBRIDGE","555777333",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528966,""
91349,"ARNOLD and CO",11502,81,"N","RAMIREZ","DX 8772 ATHERSTONE","222999111",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528967,""
91350,"JAY and CO",12328,81,"N","WELCH","DX 205230 ARLESEY","111333111",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528968,""
91351,"LAWSON LAW SOLICITORS",11674,81,"N","LAWSON","DX 118197 ALCOMBE","111777888",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528969,""
91352,"OLIVER SOLICITORS",343,81,"Y","OLIVER","DX 28198 AYLESBURY","999444111",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528970,""
91353,"POWELL SOLICITORS",11799,81,"N","POWELL","DX 72238 ASHBURTON","111333111",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528971,""
91354,"GEORGE SOLICITORS",12123,81,"N","GEORGE","DX 72150 ALSTON","111222777",27-MAR-15 10:28:13,12-MAY-09 15:30:35,"Mercator","Mercator",291,528972,""
91355,"FRAZIER SOLICITORS",11610,81,"N","FRAZIER","DX 114146 ASHBURTON","999333777",27-MAR-15 10:28:14,12-MAY-09 15:30:35,"Mercator","Mercator",291,528973,""
91356,"COX SOLICITORS",11928,81,"N","COX","DX 4450 ALSTON","222666333",27-MAR-15 10:28:14,12-MAY-09 15:30:35,"Mercator","Mercator",291,528974,""
91357,"STONE SOLICITORS",12312,81,"N","STONE","DX 16075 ASHFORD","666333444",27-MAR-15 10:28:14,12-MAY-09 15:30:35,"Mercator","Mercator",291,528975,""
91358,"HART SOLICITORS",10592,81,"N","HART","DX 3141 AMPTHILL","555777777",27-MAR-15 10:28:14,12-MAY-09 15:30:35,"Mercator","Mercator",291,528976,""
91359,"MORGAN LLP",12031,81,"N","MORGAN","DX 24266 AMBLESIDE","444666888",27-MAR-15 10:28:14,12-MAY-09 15:30:35,"Mercator","Mercator",291,528977,""
91360,"RANDY and CO",12162,81,"N","LITTLE","DX 640 APSLEY","666666777",27-MAR-15 10:28:15,12-MAY-09 15:30:35,"Mercator","Mercator",291,528978,""
